Ruta,Repartidor,Vehículo,orden_recomendado,orden_original,Clientes,ClienteID,Nombre,Dirección,Zona,horario_inicio,horario_fin,criterio_orden
DR0050,855189,11498078,4,2,Latitud 42,9100687352,Latitud 42,Carrer de Sant Miquel 1,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,5,4,LA CABANYA CAFETERIA,9100669176,LA CABANYA CAFETERIA,Carrer Sant Roc 68,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,6,6,BAR EL CASAL,9100139252,BAR EL CASAL,PLAZA NOVA 14,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,7,7,BAR XANIA,9100136123,BAR XANIA,CALLE MONTESQUIU 41,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,8,9,BRASSERIA EL TRIANGLE COHO,9100058772,BRASSERIA EL TRIANGLE COHO,MATABOSCH C DEL TER 200,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,9,10,CA L'ANGEL BAR,9100057483,CA L'ANGEL BAR,Plaça els Països Catalans 1,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,10,11,PRIMER EXPRESS,9100057038,PRIMER EXPRESS,Carrer dels Estudis 6,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11498078,11,8,FONDA VILASECA,9100110641,FONDA VILASECA,Carrer de Vila-Seca 12,Vila-seca,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,1,6,E.S. RODA ( BOTIGA ),9100247403,E.S. RODA ( BOTIGA ),CALLE BAC DE RODA 45,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,2,1,LA PEDREGADA,9100731938,LA PEDREGADA,Avinguda del camí de la fontsan S/N,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,3,2,BAR COOPERATIVA,9100568729,BAR COOPERATIVA,AVENIDA JOAN MARAGALL 2,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,4,8,FRANKFURT ES-3,9100122540,FRANKFURT ES-3,CALLE VERDAGUER 2,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,5,12,BAR XICRA,9100058835,BAR XICRA,CALLE JOSEP VILANOVA 6,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,6,3,BAR PUNT DE TROBADA,9100563070,BAR PUNT DE TROBADA,PLAZA JOANOT MARTORELL 1,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,7,4,FERRO,9100513817,FERRO,Carrer del Ter 172,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,8,5,BAR RACO JUVENIL,9100252094,BAR RACO JUVENIL,PLAZA JOANOT MARTORELL 19,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,9,7,KBCIK,9100129209,KBCIK,PLAZA LA SARDANA 6,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,10,9,CAL NAN,9100122181,CAL NAN,CALLE ENRIC PRAT DE LA RIBA 7,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,11,10,SUPERMERCAT ROVIRA,9100059171,SUPERMERCAT ROVIRA,CALLE EL CANIGO 68,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,12,11,DCAFE,9100059021,DCAFE,CALLE TER 66,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503288,13,13,LA TAVERNA,9100056988,LA TAVERNA,Carrer de Sant Feliu 19,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503289,1,1,BAR NO HO SE,9100609846,BAR NO HO SE,CALLE NURIA 14,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503289,2,2,BAR XINO XANO,9100542720,BAR XINO XANO,CALLE PUIG-ROVI 31,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11503289,3,3,BAR TORNEM-HI,9100126286,BAR TORNEM-HI,CALLE GIRONA 33,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,1,4,EL REBOST DE L'ISABEL,9100670575,EL REBOST DE L'ISABEL,Carrer Matagalls 75,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,2,6,BAR REST.EL CENACHERO,9100635212,BAR REST.EL CENACHERO,CALLE ONZE DE SETEMBRE 29,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,3,9,RESTAURANT EL SANTUARI,9100433466,RESTAURANT EL SANTUARI,CALLE MARQUES DE PALMEROLA 7,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,4,11,RESTAURANT ELS AVETS,9100159533,RESTAURANT ELS AVETS,Carrer Barcelona 1,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,5,12,BAR NOU,9100759982,BAR NOU,Parc d'Àngela Roca 7,MANLLEU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,6,2,EL BARETU,9100682560,EL BARETU,PASEO TER S/N,MONTESQUIU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,7,8,CAL JUTGE,9100528087,CAL JUTGE,CALLE GRACIA 12,ORÍS,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,8,5,CAN LIRO,9100640157,CAN LIRO,Carrer dels Marquesos de Palmerol 2,SANT HIPÒLIT DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,9,13,RESTAURANT DORCA,9100159383,RESTAURANT DORCA,Avinguda Gaudí 34,SANT HIPÒLIT DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,10,1,PISCINES SANT QUIRZE,9100691332,PISCINES SANT QUIRZE,Carrer del Mestre Quer 12,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,11,3,CLUB DARDS BESORA,9100677847,CLUB DARDS BESORA,AUTOVIA C-17 S/N,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,12,7,ELS FOGONS DE LA NEUS,9100627170,ELS FOGONS DE LA NEUS,AUTOVIA C-17 KM 81,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,13,14,BAR SNACK,9100126372,BAR SNACK,PLAZA BISAURA 2,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,14,16,CABANYA MIR,9100056628,CABANYA MIR,CARRETERA VIDRA KM 1,SANTA MARIA DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,15,10,ENGRUNA POUSA,9100281570,ENGRUNA POUSA,CALLE CAN CASARRAMONA 26,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11507701,16,15,L'OLLA ROSTIDORIA,9100058613,L'OLLA ROSTIDORIA,Carrer Núria 103,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,1,7,CASANOVA DEL CASTELL,9100703223,CASANOVA DEL CASTELL,CASA NOVA DEL CASTELL S/N,MONTESQUIU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,2,1,SANTUARI DE BELLMUNT,9100246985,SANTUARI DE BELLMUNT,LUGAR SANTUARI DE BELLMUNT 1,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,3,17,BAR CAMP FUTBOL ST PERE TORELLO,9100658240,BAR CAMP FUTBOL ST PERE TORELLO,Carretera BV-5224 1,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,4,3,SPORT BAR (SANT QUIRZE),9100059082,SPORT BAR (SANT QUIRZE),CARRETERA BERGA 6,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,5,4,RESTAURANT LA BISAURA,9100369663,RESTAURANT LA BISAURA,CARRETERA VIDRA 2,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,6,5,PISCINES SANT QUIRZE,9100691332,PISCINES SANT QUIRZE,Carrer del Mestre Quer 12,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,7,6,CAFE LA PLAÇA,9100250629,CAFE LA PLAÇA,CALLE GOMBAU DE BESORA 1,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,8,2,EL CASTELL DE BESORA,9100473327,EL CASTELL DE BESORA,PASEO PLA DE TEIA 38,SANTA MARIA DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,9,16,RESTAURANT AL GRA,9100723869,RESTAURANT AL GRA,AVINGUDA DEL CASTELL 18,TORELLO,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,10,8,SUPERMERCAT ROVIRA,9100059171,SUPERMERCAT ROVIRA,CALLE EL CANIGO 68,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,11,9,RESTAURANT CAL PAGES,9100652762,RESTAURANT CAL PAGES,CALLE GES D'AVALL 4,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,12,10,PENSIO EL TREVOL,9100058278,PENSIO EL TREVOL,CALLE SANT BARTOMEU 34,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,13,11,MARINA BAR,9100057906,MARINA BAR,Calle de Enrique Prat de la Riba 15,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,14,12,EL GAT BAR,9100126369,EL GAT BAR,CALLE ELS ESTUDIS 13,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,15,13,EL BISTROT DEL FIRAL,9100694999,EL BISTROT DEL FIRAL,Plaça Sant Fortià 2,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,16,14,CAFETERIA BUGATTI,9100112395,CAFETERIA BUGATTI,PLAZA NOVA 2,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11511029,17,15,BAR TSE-TSE,9100410610,BAR TSE-TSE,PLAZA VELLA 3,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,1,1,SAZON DE LOS APOLOS,9100752860,SAZON DE LOS APOLOS,Carretera d la Guixa 10,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,2,2,La Indiana Gastro & Gelato,9100752651,La Indiana Gastro & Gelato,Carrer del Pla de Balenyà 7,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,3,3,BAR GRACE,9100699144,BAR GRACE,C/RAMON D'ABADAL 21,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,4,4,CAL OCELLAIRES,9100668715,CAL OCELLAIRES,Avinguda dels Països Catalans 49,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,5,5,CA LA NATI,9100668218,CA LA NATI,CARRER DEL VIRREI AVILÉS 6,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,6,6,ZONA DIESEL URBAN,9100648495,ZONA DIESEL URBAN,CALLE MATARO S/N,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,7,7,BAR TAVERNA D'PAS,9100610240,BAR TAVERNA D'PAS,CALLE SANTIAGO RUSI#OL 1,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,8,8,"PULIT, S.A",9100579824,"PULIT, S.A",Carretera de Roda 61,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,9,9,BAR SANTA ANNA,9100554547,BAR SANTA ANNA,AVENIDA PAISOS CATALANS 82,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,10,10,CLUB BASQUET VIC,9100517701,CLUB BASQUET VIC,PLAZA PARE MILLAN S/N,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,11,11,CLUB POCKET BIKE,9100443450,CLUB POCKET BIKE,CALLE PEROT ROCAGUINARDA 5,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,12,12,ALOE,9100389125,ALOE,MENENDEZ I PELAYO 1,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,13,13,BAR SOL NOU,9100324575,BAR SOL NOU,PASEO GENERALITAT 8,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,14,14,CAN BERNAT,9100197987,CAN BERNAT,AVENIDA SANT BERNAT CALBO 23,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,15,15,VINS I BEGUDES REMEI,9100158925,VINS I BEGUDES REMEI,CALLE VIRREI AVILES 28,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,16,16,PARENTHESIS,9100156149,PARENTHESIS,CALLE CERVERA 11,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,17,17,BAR AVINGUDA,9100126373,BAR AVINGUDA,AVENIDA SANT BERNAT CALBO 42,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11515024,18,18,TACO BELL VIC,129963,TACO BELL VIC,Carretera de Manlleu 90,VIC,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,1,3,BAR TREBOL,9100648393,BAR TREBOL,Carrer de Sant Agustí 13,SANT HIPÒLIT DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,2,4,CASAL GENT GRAN ST.VICENÇ TORELLO,9100517311,CASAL GENT GRAN ST.VICENÇ TORELLO,PLAZA CAL FERRER 14,SANT VICENÇ DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,3,1,BAR DOBLE Z,9100673284,BAR DOBLE Z,Carrer de Manlleu 7,TORELLO,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,4,2,LA CABANYA CAFETERIA,9100669176,LA CABANYA CAFETERIA,Carrer Sant Roc 68,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,5,5,BAR MONTSERRAT,9100515642,BAR MONTSERRAT,AVENIDA MONTSERRAT 7,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,6,6,BAR RACO JUVENIL,9100252094,BAR RACO JUVENIL,PLAZA JOANOT MARTORELL 19,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,7,7,BAR XANIA,9100136123,BAR XANIA,CALLE MONTESQUIU 41,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,8,9,PRIMER EXPRESS,9100057038,PRIMER EXPRESS,Carrer dels Estudis 6,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,9,10,CA L'ANGEL BAR,9100057483,CA L'ANGEL BAR,Plaça els Països Catalans 1,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11518036,10,8,FONDA VILASECA,9100110641,FONDA VILASECA,Carrer de Vila-Seca 12,Vila-seca,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523767,1,2,"AGROBOTIGA RODA, SL",9100522381,"AGROBOTIGA RODA, SL",CALLE SANT PERE 32,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523767,2,3,E.S. RODA ( BOTIGA ),9100247403,E.S. RODA ( BOTIGA ),CALLE BAC DE RODA 45,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523767,3,4,BAR ESTACIO SERVEI FEIXES AULET ROD,9100160124,BAR ESTACIO SERVEI FEIXES AULET ROD,Carrer d'en Bac de Roda 45,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523767,4,1,BAR XINO XANO,9100542720,BAR XINO XANO,CALLE PUIG-ROVI 31,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523767,5,5,BAR TORNEM-HI,9100126286,BAR TORNEM-HI,CALLE GIRONA 33,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,1,1,LA PEDREGADA,9100731938,LA PEDREGADA,Avinguda del camí de la fontsan S/N,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,2,3,BAR COOPERATIVA,9100568729,BAR COOPERATIVA,AVENIDA JOAN MARAGALL 2,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,3,7,FORN ANTIGA CASA PRAT,9100282736,FORN ANTIGA CASA PRAT,Carrer del Bisbe Castanyer 15,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,4,10,FRANKFURT ES-3,9100122540,FRANKFURT ES-3,CALLE VERDAGUER 2,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,5,14,BAR XICRA,9100058835,BAR XICRA,CALLE JOSEP VILANOVA 6,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,6,2,BAR NO HO SE,9100609846,BAR NO HO SE,CALLE NURIA 14,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,7,4,BAR PUNT DE TROBADA,9100563070,BAR PUNT DE TROBADA,PLAZA JOANOT MARTORELL 1,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,8,5,FERRO,9100513817,FERRO,Carrer del Ter 172,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,9,6,BAR CANIGO,9100461830,BAR CANIGO,Carrer de Canigó 41,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,10,8,BAR XANIA,9100136123,BAR XANIA,CALLE MONTESQUIU 41,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,11,9,KBCIK,9100129209,KBCIK,PLAZA LA SARDANA 6,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,12,11,CAL NAN,9100122181,CAL NAN,CALLE ENRIC PRAT DE LA RIBA 7,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,13,12,SUPERMERCAT ROVIRA,9100059171,SUPERMERCAT ROVIRA,CALLE EL CANIGO 68,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11523768,14,13,DCAFE,9100059021,DCAFE,CALLE TER 66,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,1,6,EL REBOST DE L'ISABEL,9100670575,EL REBOST DE L'ISABEL,Carrer Matagalls 75,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,2,7,BAR LA PUÇA,9100634356,BAR LA PUÇA,CALLE SANT MARTI XIC 6,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,3,10,RESTAURANT EL SANTUARI,9100433466,RESTAURANT EL SANTUARI,CALLE MARQUES DE PALMEROLA 7,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,4,13,RESTAURANT ELS AVETS,9100159533,RESTAURANT ELS AVETS,Carrer Barcelona 1,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,5,16,BAR RESTAURANT EL GOT,9100159311,BAR RESTAURANT EL GOT,Carrer Barcelona 28,LES MASIES DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,6,14,BAR NOU,9100759982,BAR NOU,Parc d'Àngela Roca 7,MANLLEU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,7,1,CARNS I EMBOTITS EMPAR,9100756104,CARNS I EMBOTITS EMPAR,Carretera de Ribes 21,MONTESQUIU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,8,4,EL BARETU,9100682560,EL BARETU,PASEO TER S/N,MONTESQUIU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,9,9,CAL JUTGE,9100528087,CAL JUTGE,CALLE GRACIA 12,ORÍS,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,10,19,L'AURO,9100058394,L'AURO,AUTOVIA C-17 KM 762,ORÍS,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,11,15,RESTAURANT DORCA,9100159383,RESTAURANT DORCA,Avinguda Gaudí 34,SANT HIPÒLIT DE VOLTREGÀ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,12,3,PISCINES SANT QUIRZE,9100691332,PISCINES SANT QUIRZE,Carrer del Mestre Quer 12,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,13,5,CLUB DARDS BESORA,9100677847,CLUB DARDS BESORA,AUTOVIA C-17 S/N,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,14,8,ELS FOGONS DE LA NEUS,9100627170,ELS FOGONS DE LA NEUS,AUTOVIA C-17 KM 81,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,15,12,FORN CAN COMA,9100159884,FORN CAN COMA,CARRETERA BERGA 31,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,16,17,BAR SNACK,9100126372,BAR SNACK,PLAZA BISAURA 2,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,17,2,EL SERRADET BAR,9100736266,EL SERRADET BAR,BP-4654 Km 1.2,SORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,18,11,ENGRUNA POUSA,9100281570,ENGRUNA POUSA,CALLE CAN CASARRAMONA 26,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11529097,19,18,L'OLLA ROSTIDORIA,9100058613,L'OLLA ROSTIDORIA,Carrer Núria 103,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,1,2,CASANOVA DEL CASTELL,9100703223,CASANOVA DEL CASTELL,CASA NOVA DEL CASTELL S/N,MONTESQUIU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,2,16,HORDES SPT,9100695204,HORDES SPT,Carrer Josep Vilanova 27,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,3,10,RESTAURANT LA BISAURA,9100369663,RESTAURANT LA BISAURA,CARRETERA VIDRA 2,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,4,11,CAFE LA PLAÇA,9100250629,CAFE LA PLAÇA,CALLE GOMBAU DE BESORA 1,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,5,14,SPORT BAR (SANT QUIRZE),9100059082,SPORT BAR (SANT QUIRZE),CARRETERA BERGA 6,SANT QUIRZE DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,6,9,BAR CASAL ST. VICEN#,9100378362,BAR CASAL ST. VICEN#,CALLE MAJOR 4,SANT VICEN# DE TORELLO,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,7,7,EL CASTELL DE BESORA,9100473327,EL CASTELL DE BESORA,PASEO PLA DE TEIA 38,SANTA MARIA DE BESORA,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,8,1,RESTAURANT AL GRA,9100723869,RESTAURANT AL GRA,AVINGUDA DEL CASTELL 18,TORELLO,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,9,3,EL BISTROT DEL FIRAL,9100694999,EL BISTROT DEL FIRAL,Plaça Sant Fortià 2,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,10,4,LA CABANYA CAFETERIA,9100669176,LA CABANYA CAFETERIA,Carrer Sant Roc 68,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,11,5,RESTAURANT CAL PAGES,9100652762,RESTAURANT CAL PAGES,CALLE GES D'AVALL 4,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,12,6,PADEL INDOOR TORELLO,9100633779,PADEL INDOOR TORELLO,C/ ESQUIROL S/N,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,13,8,BAR TSE-TSE,9100410610,BAR TSE-TSE,PLAZA VELLA 3,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,14,12,EL GAT BAR,9100126369,EL GAT BAR,CALLE ELS ESTUDIS 13,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,15,13,CAFETERIA BUGATTI,9100112395,CAFETERIA BUGATTI,PLAZA NOVA 2,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534295,16,15,MARINA BAR,9100057906,MARINA BAR,Calle de Enrique Prat de la Riba 15,TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11534376,1,1,BAR CAMP FUTBOL ST PERE TORELLO,9100658240,BAR CAMP FUTBOL ST PERE TORELLO,Carretera BV-5224 1,SANT PERE DE TORELLÓ,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,1,9,BAR NOU,9100759982,BAR NOU,Parc d'Àngela Roca 7,MANLLEU,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,2,3,BAR CAN PLANOLES,9100722593,BAR CAN PLANOLES,Carrer Ramon Pujols Claveras 42,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,3,4,FORN CAN QUEL,9100577716,FORN CAN QUEL,PLAÇA MAJOR 12,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,4,5,BAR LA MOSSEGADA,9100383438,BAR LA MOSSEGADA,CALLE BAC DE RODA 40,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,5,6,BAR SANT SEBASTIA,9100350948,BAR SANT SEBASTIA,CALLE TORRENT 3,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,6,7,BAR RESTAURANT THIANA,9100270631,BAR RESTAURANT THIANA,Avinguda Tecla Sala 42,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,7,8,BAR ESTACIO SERVEI FEIXES AULET ROD,9100160124,BAR ESTACIO SERVEI FEIXES AULET ROD,Carrer d'en Bac de Roda 45,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,8,10,FONDA URGELL,9100158623,FONDA URGELL,CALLE BAC DE RODA 44,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,9,11,CAFETERIA PIZZERIA EL PONT,9100058617,CAFETERIA PIZZERIA EL PONT,Carrer de Barcelona 71,RODA DE TER,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,10,1,Restaurant Fussimanya,9100736259,Restaurant Fussimanya,Ctra. Parador Km. 7,TAVÈRNOLES,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,11,2,CAN JANOT RESTAURANT,9100736222,CAN JANOT RESTAURANT,Carrer Montseny 15,TAVÈRNOLES,,,zona -> horario_inicio -> orden_actual
DR0050,855189,11538112,12,12,PARADOR VIC - SAU,115740,PARADOR VIC - SAU,CARRETERA BV-5213 KM 10,VIC,,,zona -> horario_inicio -> orden_actual
